Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Quantity
8.71,Low Fat,0.139228412,Canned,49.5376,OUT046,1997,Small,Tier 1,Supermarket Type1,1198.44,24.192532540938604
,Low Fat,0.0,Seafood,109.4596,OUT027,1985,Medium,Tier 3,Supermarket Type3,1833.6132,16.7515064918929
16.0,Regular,0.0,Meat,48.1718,OUT017,2007,,Tier 2,Supermarket Type1,756.3488,15.70106992057594
17.6,Low Fat,0.00799436,Dairy,171.6422,OUT013,1987,High,Tier 3,Supermarket Type1,3793.7284,22.10253888612474
20.7,Regular,0.121767168,Frozen Foods,118.9466,OUT045,2002,,Tier 2,Supermarket Type1,353.5398,2.9722564579399497
13.0,Regular,0.030083482,Canned,61.922,OUT035,2004,Small,Tier 2,Supermarket Type1,1557.972,25.160233842576144
20.2,Regular,0.118025091,Baking Goods,195.811,OUT017,2007,,Tier 2,Supermarket Type1,2553.343,13.039834330042744
20.35,Low Fat,0.060649213,Baking Goods,232.7616,OUT013,1987,High,Tier 3,Supermarket Type1,2812.3392,12.082487833044626
18.6,Low Fat,0.151931742,Breakfast,101.1358,OUT013,1987,High,Tier 3,Supermarket Type1,1105.8938,10.934741209344269
,Low Fat,0.063831013,Hard Drinks,46.206,OUT027,1985,Medium,Tier 3,Supermarket Type3,1304.968,28.242392762844652
13.35,Low Fat,0.103091351,Dairy,229.9352,OUT017,2007,,Tier 2,Supermarket Type1,2519.3872,10.956944391289372
17.85,Low Fat,0.052389407,Snack Foods,120.9072,OUT018,2009,Medium,Tier 3,Supermarket Type2,2817.6656,23.30436566225998
16.35,Low Fat,0.013355306,Others,105.528,OUT013,1987,High,Tier 3,Supermarket Type1,2024.032,19.18004700174361
14.85,Regular,0.019550858,Dairy,263.791,OUT045,2002,,Tier 2,Supermarket Type1,4207.856,15.951476737265486
21.25,Low Fat,0.01005532,Meat,183.1608,OUT017,2007,,Tier 2,Supermarket Type1,2756.412,15.049137151617595
14.15,Low Fat,0.034845668,Snack Foods,242.7828,OUT013,1987,High,Tier 3,Supermarket Type1,3167.8764,13.048191222771958
17.2,Regular,0.025162022,Canned,145.9418,OUT035,2004,Small,Tier 2,Supermarket Type1,1765.7016,12.098669469610488
,Low Fat,0.022685222,Fruits and Vegetables,161.592,OUT027,1985,Medium,Tier 3,Supermarket Type3,4314.384,26.699242536759243
10.85,Low Fat,0.162571649,Snack Foods,107.4622,OUT045,2002,,Tier 2,Supermarket Type1,529.311,4.925555218486129
20.35,Regular,0.014825605,Fruits and Vegetables,233.2958,OUT046,1997,Small,Tier 1,Supermarket Type1,4206.5244,18.030862107247536
16.35,Low Fat,0.058034349,Household,124.802,OUT010,1998,,Tier 3,Grocery Store,253.004,2.027243153154597
9.3,Low Fat,0.043785694,Hard Drinks,191.6846,OUT046,1997,Small,Tier 1,Supermarket Type1,3057.3536,15.949917729436795
,Regular,0.076798609,Soft Drinks,231.8958,OUT027,1985,Medium,Tier 3,Supermarket Type3,8413.0488,36.279435850067145
15.75,Low Fat,0.055241242,Baking Goods,196.5452,OUT017,2007,,Tier 2,Supermarket Type1,3131.9232,15.934875031290513
14.85,Low Fat,0.061102235,Household,253.2698,OUT045,2002,,Tier 2,Supermarket Type1,2283.0282,9.014214091060206
18.6,Low Fat,0.039517121,Frozen Foods,243.6802,OUT017,2007,,Tier 2,Supermarket Type1,5896.3248,24.196979483766018
16.35,Low Fat,0.029565309,Household,256.4646,OUT018,2009,Medium,Tier 3,Supermarket Type2,515.3292,2.0093580166619485
9.695,Regular,0.128283243,Baking Goods,226.1404,OUT046,1997,Small,Tier 1,Supermarket Type1,3375.606,14.927036478223265
15.15,Regular,0.012332667,Snack Foods,130.0284,OUT017,2007,,Tier 2,Supermarket Type1,3559.3668,27.37376450067831
14.3,Regular,0.065195229,Fruits and Vegetables,88.9856,OUT035,2004,Small,Tier 2,Supermarket Type1,1669.8264,18.76513053797468
10.895,Low Fat,0.108253944,Fruits and Vegetables,194.8794,OUT010,1998,,Tier 3,Grocery Store,585.2382,3.003078827213138
8.39,Low Fat,0.121178848,Household,165.1868,OUT017,2007,,Tier 2,Supermarket Type1,2784.3756,16.855920690999522
18.35,Low Fat,0.0,Dairy,151.934,OUT013,1987,High,Tier 3,Supermarket Type1,306.268,2.0157963326181103
15.2,Low Fat,0.09698132,Health and Hygiene,116.3492,OUT013,1987,High,Tier 3,Supermarket Type1,2548.6824,21.90545702076164
20.2,Low Fat,0.064351908,Snack Foods,259.4646,OUT035,2004,Small,Tier 2,Supermarket Type1,2061.3168,7.944501099571965
,Low Fat,0.079419801,Household,172.3106,OUT027,1985,Medium,Tier 3,Supermarket Type3,5475.5392,31.777146617793683
8.71,Regular,0.072301795,Canned,185.6924,OUT045,2002,,Tier 2,Supermarket Type1,3331.6632,17.941839299831333
12.15,Low Fat,0.021719387,Breads,163.1184,OUT035,2004,Small,Tier 2,Supermarket Type1,3467.4864,21.257481682017477
8.06,Low Fat,0.021420031,Breakfast,232.0326,OUT045,2002,,Tier 2,Supermarket Type1,3003.4238,12.943973389946068
11.5,Low Fat,0.290430317,Fruits and Vegetables,130.6652,OUT010,1998,,Tier 3,Grocery Store,258.3304,1.9770405586185151
14.85,Low Fat,0.018571641,Canned,187.3214,OUT046,1997,Small,Tier 1,Supermarket Type1,4333.6922,23.13506198437552
11.8,Low Fat,0.0,Fruits and Vegetables,45.2402,OUT018,2009,Medium,Tier 3,Supermarket Type2,1148.505,25.386824107762568
14.7,Low Fat,0.020952705,Hard Drinks,143.5128,OUT049,1999,Medium,Tier 1,Supermarket Type1,2444.8176,17.035536899844473
,Low Fat,0.102371638,Household,221.2456,OUT019,1985,Small,Tier 1,Grocery Store,663.1368,2.997288081661285
18.75,Low Fat,0.034278798,Household,214.1218,OUT013,1987,High,Tier 3,Supermarket Type1,4488.1578,20.960769991658953
7.235,Low Fat,0.0,Snack Foods,115.1834,OUT045,2002,,Tier 2,Supermarket Type1,1382.2008,12.0
,Low Fat,0.038377013,Fruits and Vegetables,211.5586,OUT027,1985,Medium,Tier 3,Supermarket Type3,4432.2306,20.950368361295638
19.6,Low Fat,0.025325897,Health and Hygiene,150.9024,OUT049,1999,Medium,Tier 1,Supermarket Type1,3795.06,25.149102996373816
7.27,Regular,0.020898691,Canned,92.2488,OUT017,2007,,Tier 2,Supermarket Type1,814.9392,8.834144183989386
15.1,Regular,0.105881129,Fruits and Vegetables,42.0796,OUT045,2002,,Tier 2,Supermarket Type1,454.0756,10.790872536811186
7.81,Low Fat,0.112906337,Soft Drinks,243.5486,OUT010,1998,,Tier 3,Grocery Store,488.6972,2.0065695306809403
7.81,Regular,0.055216312,Canned,125.5046,OUT035,2004,Small,Tier 2,Supermarket Type1,3237.1196,25.792836278510908
6.465,Low Fat,0.125210375,Canned,266.8884,OUT017,2007,,Tier 2,Supermarket Type1,1059.9536,3.971523678061692
,Low Fat,0.058185842,Household,220.8456,OUT027,1985,Medium,Tier 3,Supermarket Type3,4199.8664,19.01720659139236
10.8,Low Fat,0.098814721,Meat,100.5042,OUT018,2009,Medium,Tier 3,Supermarket Type2,1884.8798,18.754239126325068
9.5,Regular,0.022058724,Meat,196.8452,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136,17.899413346121722
20.7,Regular,0.100091576,Fruits and Vegetables,125.5388,OUT013,1987,High,Tier 3,Supermarket Type1,2105.2596,16.769792287324716
8.895,Low Fat,0.075876602,Hard Drinks,235.9616,OUT017,2007,,Tier 2,Supermarket Type1,1874.8928,7.94575388537796
15.6,Low Fat,0.037841362,Snack Foods,125.2704,OUT018,2009,Medium,Tier 3,Supermarket Type2,2628.5784,20.983236263315195
9.0,Low Fat,0.081943273,Frozen Foods,214.5534,OUT013,1987,High,Tier 3,Supermarket Type1,3440.8544,16.03728675471934
19.35,Low Fat,0.016645164,Frozen Foods,120.9098,OUT045,2002,,Tier 2,Supermarket Type1,1687.1372,13.953684482151155
19.7,Regular,0.018061324,Meat,102.599,OUT045,2002,,Tier 2,Supermarket Type1,2063.98,20.11696020429049
,Regular,0.028062401,Breads,44.0402,OUT019,1985,Small,Tier 1,Grocery Store,91.8804,2.086284803429594
5.825,Low Fat,0.091857904,Household,160.7894,OUT018,2009,Medium,Tier 3,Supermarket Type2,1617.894,10.062193154523868
,Low Fat,0.036109413,Fruits and Vegetables,140.6154,OUT027,1985,Medium,Tier 3,Supermarket Type3,4538.0928,32.27308530929045
12.85,Low Fat,0.108633372,Fruits and Vegetables,233.8642,OUT018,2009,Medium,Tier 3,Supermarket Type2,2323.642,9.93586021289278
12.85,Low Fat,0.03324652,Snack Foods,172.4422,OUT045,2002,,Tier 2,Supermarket Type1,4483.4972,25.999999999999996
17.5,Low Fat,0.016720132,Meat,139.918,OUT013,1987,High,Tier 3,Supermarket Type1,419.454,2.99785588701954
17.0,Low Fat,0.055433377,Dairy,221.1114,OUT046,1997,Small,Tier 1,Supermarket Type1,4434.228,20.054271285876712
7.05,Low Fat,0.084966021,Snack Foods,111.1912,OUT046,1997,Small,Tier 1,Supermarket Type1,1965.4416,17.676233370986196
5.78,Regular,0.074135053,Snack Foods,264.0568,OUT035,2004,Small,Tier 2,Supermarket Type1,2109.2544,7.987881395214968
15.2,Low Fat,0.091745951,Snack Foods,229.0352,OUT035,2004,Small,Tier 2,Supermarket Type1,2290.352,10.0
,Low Fat,0.056685383,Fruits and Vegetables,178.437,OUT027,1985,Medium,Tier 3,Supermarket Type3,3175.866,17.798248121185626
11.35,Regular,0.00552947,Fruits and Vegetables,169.279,OUT035,2004,Small,Tier 2,Supermarket Type1,2376.906,14.041351851086077
17.5,Low Fat,0.013664703,Frozen Foods,257.7304,OUT045,2002,,Tier 2,Supermarket Type1,5683.2688,22.051216309756242
16.25,Low Fat,0.087310672,Dairy,95.541,OUT049,1999,Medium,Tier 1,Supermarket Type1,1544.656,16.16746737002962
12.85,Low Fat,0.022639195,Fruits and Vegetables,179.7318,OUT049,1999,Medium,Tier 1,Supermarket Type1,2165.1816,12.046736303759268
,Low Fat,0.016531033,Frozen Foods,122.4098,OUT027,1985,Medium,Tier 3,Supermarket Type3,3012.745,24.611959173203452
8.84,Regular,0.076873991,Frozen Foods,109.9228,OUT018,2009,Medium,Tier 3,Supermarket Type2,1547.3192,14.076417267391296
,Low Fat,0.035863436,Meat,58.3562,OUT027,1985,Medium,Tier 3,Supermarket Type3,1125.8678,19.29302799017071
17.75,Low Fat,0.111301625,Others,107.5912,OUT046,1997,Small,Tier 1,Supermarket Type1,1528.6768,14.208195465800177
6.38,Low Fat,0.015193323,Household,143.347,OUT045,2002,,Tier 2,Supermarket Type1,858.882,5.991628705169972
,Regular,0.046408928,Canned,153.2998,OUT027,1985,Medium,Tier 3,Supermarket Type3,3998.7948,26.084801154339406
10.65,Low Fat,0.0,Fruits and Vegetables,57.1272,OUT035,2004,Small,Tier 2,Supermarket Type1,279.636,4.89497122211486
13.1,Low Fat,0.07494003,Dairy,75.0354,OUT046,1997,Small,Tier 1,Supermarket Type1,902.8248,12.031984903125725
,Low Fat,0.065119701,Soft Drinks,145.7128,OUT027,1985,Medium,Tier 3,Supermarket Type3,4026.7584,27.634898238178117
10.195,Low Fat,0.0,Frozen Foods,143.1154,OUT017,2007,,Tier 2,Supermarket Type1,2410.8618,16.845579161990955
6.67,Regular,0.090456903,Snack Foods,131.2626,OUT017,2007,,Tier 2,Supermarket Type1,2098.6016,15.987810693982903
5.32,Low Fat,0.093071679,Health and Hygiene,103.8674,OUT045,2002,,Tier 2,Supermarket Type1,509.337,4.903723401182662
,Regular,0.048292189,Baking Goods,133.1626,OUT027,1985,Medium,Tier 3,Supermarket Type3,2492.0894,18.71463458959197
12.1,Low Fat,0.029902679,Soft Drinks,144.3444,OUT018,2009,Medium,Tier 3,Supermarket Type2,1161.1552,8.044338401766884
13.85,Regular,0.056547986,Breakfast,232.73,OUT018,2009,Medium,Tier 3,Supermarket Type2,6291.81,27.034804279637353
16.35,Low Fat,0.034726222,Household,125.602,OUT049,1999,Medium,Tier 1,Supermarket Type1,3036.048,24.17197178388879
18.35,Low Fat,0.088908547,Household,192.8504,OUT013,1987,High,Tier 3,Supermarket Type1,2876.256,14.914441453064136
15.5,Regular,0.044024163,Fruits and Vegetables,102.0332,OUT010,1998,,Tier 3,Grocery Store,102.5332,1.0049003657633007
12.1,Low Fat,0.020568574,Snack Foods,150.4734,OUT046,1997,Small,Tier 1,Supermarket Type1,2078.6276,13.813920599919985
12.1,Low Fat,0.020564685,Snack Foods,148.2734,OUT035,2004,Small,Tier 2,Supermarket Type1,3266.4148,22.029674911346202
19.25,Regular,0.058226609,Frozen Foods,85.2908,OUT013,1987,High,Tier 3,Supermarket Type1,671.1264,7.868684547454121
8.71,Regular,0.072155462,Canned,183.3924,OUT046,1997,Small,Tier 1,Supermarket Type1,3146.5708,17.157585592423676
10.5,Low Fat,0.027253711,Household,170.9106,OUT013,1987,High,Tier 3,Supermarket Type1,3251.1014,19.02223384623306
11.6,Regular,0.144604071,Dairy,240.8222,OUT018,2009,Medium,Tier 3,Supermarket Type2,3585.333,14.887884090420235
16.0,Regular,0.193477995,Fruits and Vegetables,55.9246,OUT010,1998,,Tier 3,Grocery Store,405.4722,7.250337060971379
6.865,Low Fat,0.056945936,Snack Foods,214.6218,OUT045,2002,,Tier 2,Supermarket Type1,1923.4962,8.962259192682197
10.395,Low Fat,0.031288338,Seafood,159.5604,OUT045,2002,,Tier 2,Supermarket Type1,2852.2872,17.875909060142746
8.05,Regular,0.078400465,Fruits and Vegetables,259.0646,OUT046,1997,Small,Tier 1,Supermarket Type1,4380.2982,16.908131022146602
5.785,Regular,0.038976089,Fruits and Vegetables,264.2252,OUT017,2007,,Tier 2,Supermarket Type1,3934.878,14.892137464556752
10.3,Regular,0.058918844,Fruits and Vegetables,191.653,OUT049,1999,Medium,Tier 1,Supermarket Type1,5313.084,27.72241498959056
12.5,Low Fat,0.031176157,Fruits and Vegetables,103.099,OUT018,2009,Medium,Tier 3,Supermarket Type2,722.393,7.006789590587688
7.63,Low Fat,0.061159246,Soft Drinks,92.5436,OUT049,1999,Medium,Tier 1,Supermarket Type1,1607.2412,17.367394395722666
13.5,Regular,0.0,Snack Foods,78.396,OUT035,2004,Small,Tier 2,Supermarket Type1,1438.128,18.344405326802388
17.5,Low Fat,0.052550476,Snack Foods,101.299,OUT045,2002,,Tier 2,Supermarket Type1,722.393,7.131294484644468
,Low Fat,0.124448295,Soft Drinks,112.0518,OUT019,1985,Small,Tier 1,Grocery Store,113.8518,1.016063998971904
8.21,Low Fat,0.010808272,Hard Drinks,150.5392,OUT018,2009,Medium,Tier 3,Supermarket Type2,1043.9744,6.934900677032959
11.65,Regular,0.010963269,Meat,110.9544,OUT018,2009,Medium,Tier 3,Supermarket Type2,335.5632,3.0243343211265166
18.5,Low Fat,0.0,Snack Foods,119.8124,OUT017,2007,,Tier 2,Supermarket Type1,4029.4216,33.6310899372686
7.72,Regular,0.075035902,Breads,78.7986,OUT018,2009,Medium,Tier 3,Supermarket Type2,856.8846,10.874363250108505
5.88,Low Fat,0.024882614,Household,149.4392,OUT035,2004,Small,Tier 2,Supermarket Type1,1640.5312,10.977917440671524
6.85,Low Fat,0.022878953,Frozen Foods,262.3594,OUT035,2004,Small,Tier 2,Supermarket Type1,3924.891,14.959978563756435
,Low Fat,0.166572501,Household,176.1712,OUT027,1985,Medium,Tier 3,Supermarket Type3,3691.1952,20.952319107776983
7.52,Low Fat,0.055081623,Fruits and Vegetables,128.8994,OUT013,1987,High,Tier 3,Supermarket Type1,2055.9904,15.950348876720915
13.65,Regular,0.025920816,Snack Foods,81.2302,OUT046,1997,Small,Tier 1,Supermarket Type1,2059.9852,25.35984399890681
,Low Fat,0.029500321,Household,46.2086,OUT027,1985,Medium,Tier 3,Supermarket Type3,802.9548,17.376739394831265
6.985,Regular,0.137645467,Meat,185.2608,OUT045,2002,,Tier 2,Supermarket Type1,2940.1728,15.87045289667323
,Low Fat,0.0,Snack Foods,240.6222,OUT027,1985,Medium,Tier 3,Supermarket Type3,4302.3996,17.880310295558765
9.3,Low Fat,0.026818196,Dairy,248.9092,OUT010,1998,,Tier 3,Grocery Store,498.0184,2.000803505856754
12.1,Low Fat,0.030102335,Canned,74.767,OUT013,1987,High,Tier 3,Supermarket Type1,2220.443,29.698168978292568
5.98,Low Fat,0.043740308,Fruits and Vegetables,145.3418,OUT018,2009,Medium,Tier 3,Supermarket Type2,2354.2688,16.198153593804395
9.0,Low Fat,0.069653585,Health and Hygiene,266.2884,OUT049,1999,Medium,Tier 1,Supermarket Type1,2914.8724,10.946298824883096
7.145,Low Fat,0.01785932,Frozen Foods,160.6578,OUT018,2009,Medium,Tier 3,Supermarket Type2,2246.4092,13.982571652294503
19.0,Low Fat,0.017755213,Health and Hygiene,211.7244,OUT045,2002,,Tier 2,Supermarket Type1,2752.4172,13.0
7.855,Regular,0.161875063,Baking Goods,35.6848,OUT045,2002,,Tier 2,Supermarket Type1,335.5632,9.403533156974397
19.5,Low Fat,0.128181759,Breads,156.1314,OUT035,2004,Small,Tier 2,Supermarket Type1,2792.3652,17.884712492170056
8.71,Low Fat,0.121250374,Canned,92.7778,OUT046,1997,Small,Tier 1,Supermarket Type1,1032.6558,11.130419130438531
11.5,Low Fat,0.014921093,Starchy Foods,173.908,OUT018,2009,Medium,Tier 3,Supermarket Type2,1211.756,6.96779906617292
18.85,Low Fat,0.040434372,Household,244.3144,OUT049,1999,Medium,Tier 1,Supermarket Type1,5635.3312,23.06589869446909
13.65,Regular,0.031508924,Canned,98.77,OUT045,2002,,Tier 2,Supermarket Type1,1697.79,17.189328743545612
6.135,Low Fat,0.079094835,Soft Drinks,114.386,OUT049,1999,Medium,Tier 1,Supermarket Type1,1018.674,8.905582851048205
5.655,Low Fat,0.175793413,Soft Drinks,146.9102,OUT018,2009,Medium,Tier 3,Supermarket Type2,1749.7224,11.910149193180596
14.85,Regular,0.019495051,Dairy,261.291,OUT013,1987,High,Tier 3,Supermarket Type1,10256.649,39.25374008289608
20.75,Regular,0.063313974,Breakfast,153.7682,OUT035,2004,Small,Tier 2,Supermarket Type1,1829.6184,11.898548594572869
10.0,Low Fat,0.0674819,Snack Foods,234.859,OUT018,2009,Medium,Tier 3,Supermarket Type2,1181.795,5.031934054049451
10.3,Low Fat,0.070026951,Dairy,263.6226,OUT035,2004,Small,Tier 2,Supermarket Type1,6608.065,25.06638277598355
5.675,Regular,0.023496967,Snack Foods,156.1288,OUT046,1997,Small,Tier 1,Supermarket Type1,2828.3184,18.11528942770328
5.51,Low Fat,0.0,Health and Hygiene,98.9726,OUT018,2009,Medium,Tier 3,Supermarket Type2,1565.9616,15.822173005458078
17.75,Low Fat,0.073559521,Seafood,33.9216,OUT045,2002,,Tier 2,Supermarket Type1,830.9184,24.495259657563324
17.75,Low Fat,0.07626905,Baking Goods,113.1544,OUT018,2009,Medium,Tier 3,Supermarket Type2,1006.6896,8.896601457831071
8.365,Regular,0.039925235,Fruits and Vegetables,189.2188,OUT045,2002,,Tier 2,Supermarket Type1,4570.0512,24.152204749210966
,Regular,0.093883945,Canned,200.4742,OUT019,1985,Small,Tier 1,Grocery Store,398.1484,1.9860331154831894
10.0,Regular,0.03773288,Snack Foods,128.2994,OUT013,1987,High,Tier 3,Supermarket Type1,1413.4934,11.017147391180318
18.2,Regular,0.066400129,Fruits and Vegetables,250.1092,OUT049,1999,Medium,Tier 1,Supermarket Type1,5727.2116,22.898844184860053
19.35,Regular,0.039920687,Soft Drinks,163.3868,OUT035,2004,Small,Tier 2,Supermarket Type1,3439.5228,21.05141174195223
,Low Fat,0.022351808,Meat,143.7812,OUT027,1985,Medium,Tier 3,Supermarket Type3,4986.842,34.683546944941334
7.39,Low Fat,0.120180894,Others,141.447,OUT013,1987,High,Tier 3,Supermarket Type1,2290.352,16.19229817528827
7.945,Low Fat,0.015900971,Snack Foods,163.821,OUT049,1999,Medium,Tier 1,Supermarket Type1,1794.331,10.95299747895569
16.0,Regular,0.172759093,Snack Foods,157.0972,OUT046,1997,Small,Tier 1,Supermarket Type1,4673.916,29.751746052762243
20.1,Low Fat,0.077454252,Health and Hygiene,59.2536,OUT046,1997,Small,Tier 1,Supermarket Type1,735.0432,12.405038681194053
20.6,Low Fat,0.039255412,Fruits and Vegetables,94.4778,OUT010,1998,,Tier 3,Grocery Store,93.8778,0.9936493017407263
8.575,Regular,0.072252888,Dairy,196.5794,OUT017,2007,,Tier 2,Supermarket Type1,5267.1438,26.793976377992813
17.7,Regular,0.016664252,Fruits and Vegetables,47.9034,OUT018,2009,Medium,Tier 3,Supermarket Type2,729.051,15.219191122133294
20.0,Regular,0.086187886,Frozen Foods,125.4678,OUT010,1998,,Tier 3,Grocery Store,127.1678,1.0135492931254075
5.695,Low Fat,0.109784056,Frozen Foods,256.0646,OUT010,1998,,Tier 3,Grocery Store,1288.323,5.0312421162472285
5.11,Low Fat,0.0,Household,164.721,OUT018,2009,Medium,Tier 3,Supermarket Type2,3588.662,21.786305328403785
15.25,Regular,0.0,Snack Foods,178.166,OUT045,2002,,Tier 2,Supermarket Type1,4853.682,27.24247050503463
,Regular,0.029023048,Canned,177.837,OUT027,1985,Medium,Tier 3,Supermarket Type3,6704.606,37.70084965445886
18.25,Regular,0.183142346,Dairy,110.357,OUT013,1987,High,Tier 3,Supermarket Type1,2087.283,18.91391574616925
15.6,Regular,0.0,Snack Foods,170.6132,OUT013,1987,High,Tier 3,Supermarket Type1,6595.4148,38.65711914435694
13.0,Low Fat,0.153857402,Canned,76.3986,OUT049,1999,Medium,Tier 1,Supermarket Type1,778.986,10.19633867636318
7.02,Low Fat,0.081290366,Fruits and Vegetables,147.3734,OUT049,1999,Medium,Tier 1,Supermarket Type1,2524.0478,17.126888570121878
19.7,Low Fat,0.066935459,Snack Foods,177.537,OUT046,1997,Small,Tier 1,Supermarket Type1,3175.866,17.888473951908615
9.1,Low Fat,0.055514919,Household,112.5518,OUT049,1999,Medium,Tier 1,Supermarket Type1,341.5554,3.0346507119388586
8.0,Regular,0.050657232,Breads,249.9092,OUT010,1998,,Tier 3,Grocery Store,249.0092,0.9963986920049361
17.75,Low Fat,0.098108957,Health and Hygiene,240.9196,OUT018,2009,Medium,Tier 3,Supermarket Type2,4579.3724,19.00788644842512
19.5,Low Fat,0.128405328,Breads,156.4314,OUT049,1999,Medium,Tier 1,Supermarket Type1,2326.971,14.875344719794109
7.685,Low Fat,0.025477448,Health and Hygiene,145.276,OUT046,1997,Small,Tier 1,Supermarket Type1,3515.424,24.198243343704394
9.6,Low Fat,0.040969757,Health and Hygiene,188.7214,OUT010,1998,,Tier 3,Grocery Store,376.8428,1.9968207103169011
19.6,Low Fat,0.040550868,Dairy,45.5718,OUT010,1998,,Tier 3,Grocery Store,47.2718,1.0373037711918334
17.6,Low Fat,0.175545889,Snack Foods,163.6868,OUT010,1998,,Tier 3,Grocery Store,163.7868,1.0006109228111246
15.6,Regular,0.099344826,Dairy,63.6194,OUT045,2002,,Tier 2,Supermarket Type1,743.0328,11.679343093458913
12.65,Low Fat,0.042276746,Household,108.4938,OUT049,1999,Medium,Tier 1,Supermarket Type1,1500.7132,13.832248478714913
,Low Fat,0.013861607,Baking Goods,94.4462,OUT027,1985,Medium,Tier 3,Supermarket Type3,2036.0164,21.557419991487215
,Regular,0.076387367,Snack Foods,112.1518,OUT027,1985,Medium,Tier 3,Supermarket Type3,3870.9612,34.51537291421092
14.5,Low Fat,0.08996026,Health and Hygiene,159.5604,OUT045,2002,,Tier 2,Supermarket Type1,1426.1436,8.937954530071373
